pre,post,weight
720575940623082665,720575940623381956,1
720575940622944403,720575940630864847,1
720575940622944403,720575940629585602,1
720575940623082665,720575940612196850,1
720575940619245016,720575940629585602,1
720575940619245016,720575940639697827,1
720575940619245016,720575940637934308,1
720575940619245016,720575940615221811,1
720575940619245016,720575940612455338,1
720575940619245016,720575940622093436,1
720575940619245016,720575940623001480,1
720575940619245016,720575940618249797,1
720575940619917248,720575940639556467,1
720575940619301185,720575940638028607,1
720575940619506993,720575940624590316,1
720575940630536441,720575940637934308,1
720575940630536441,720575940617749538,1
720575940630076887,720575940638526278,1
720575940630166267,720575940607155890,1
720575940631758393,720575940610964946,1
720575940623082665,720575940634822751,1
720575940628836412,720575940643700640,1
720575940628836412,720575940624280328,1
720575940629564286,720575940630496374,1
720575940624661031,720575940623381956,1
720575940644747828,720575940607155890,1
720575940640770957,720575940624280328,1
720575940644747828,720575940637934308,1
720575940644747828,720575940624280328,1
720575940637391582,720575940643700640,1
720575940605280201,720575940624280328,1
720575940605280201,720575940618249797,1
720575940648330105,720575940629585602,1
720575940626071482,720575940623464316,1
720575940626071482,720575940617552340,1
720575940625931266,720575940628734376,1
720575940623979593,720575940647328900,1
720575940623979593,720575940624590316,1
720575940631576903,720575940623905719,1
720575940631576903,720575940617749538,1
720575940626135122,720575940615221811,1
720575940630794703,720575940624590316,1
720575940626135122,720575940639556467,1
720575940626135122,720575940635063135,1
720575940630794703,720575940607155890,1
720575940621861637,720575940635063135,1
720575940619402576,720575940623001480,1
720575940619402576,720575940621777391,1
720575940619402576,720575940623905719,1
720575940621861637,720575940623381956,1
720575940629579836,720575940639556467,1
720575940627644584,720575940643700640,1
720575940627644584,720575940628734376,1
720575940608071435,720575940628734376,1
720575940608071435,720575940643700640,1
720575940607287561,720575940607155890,1
720575940617145561,720575940618249797,1
720575940617242841,720575940643700640,1
720575940617242841,720575940624590316,1
720575940617242841,720575940635063135,1
720575940608186498,720575940638028607,1
720575940633142498,720575940621777391,1
720575940630996684,720575940638028607,1
720575940630996684,720575940629585602,1
720575940630996684,720575940623905719,1
720575940637109214,720575940623464316,1
720575940636461710,720575940639556467,1
720575940637928164,720575940617749538,1
720575940636309093,720575940618249797,1
720575940636309093,720575940624117245,1
720575940635789431,720575940617552340,1
720575940635789431,720575940623464316,1
720575940623398524,720575940618249797,1
720575940622495092,720575940643700640,1
720575940623398524,720575940637934308,1
720575940622338269,720575940637934308,1
720575940630318951,720575940617749538,1
720575940624742414,720575940617552340,1
720575940627110931,720575940617749538,1
720575940616643924,720575940624280328,1
720575940616312949,720575940607155890,1
720575940613647007,720575940621777391,1
720575940621085622,720575940628734376,1
720575940621085622,720575940630496374,1
720575940621085622,720575940622093436,1
720575940611918578,720575940621777391,1
720575940608442633,720575940628734376,1
720575940608442633,720575940624590316,1
720575940643950190,720575940638526278,1
720575940610181496,720575940624590316,1
720575940612643954,720575940629585602,1
