pre,post,weight
720575940624994941,720575940619917248,4
720575940622888205,720575940624859725,4
720575940622335112,720575940623082665,4
720575940628842839,720575940618943389,4
720575940626621498,720575940618943389,4
720575940603674656,720575940618943389,4
720575940618849841,720575940636309093,4
720575940623015694,720575940622701808,4
720575940608662574,720575940620423533,4
720575940608662574,720575940618943389,4
720575940622670835,720575940619917248,4
720575940629036997,720575940631758393,4
720575940614148283,720575940617691170,4
720575940621924615,720575940635356316,4
720575940621882401,720575940618943389,4
720575940619156565,720575940617691170,4
720575940627003547,720575940618943389,4
720575940630525967,720575940618943389,4
720575940633570808,720575940617691170,4
