pre,post,weight
720575940631576903,720575940615931293,2
720575940608071435,720575940620041125,2
720575940620922790,720575940632388138,2
720575940631576903,720575940607010825,2
720575940612755618,720575940659850113,2
720575940605280201,720575940630312785,2
720575940607287561,720575940618419776,2
720575940616312949,720575940631035154,2
720575940620922790,720575940636665262,2
720575940624317419,720575940625740169,2
720575940621462512,720575940617386708,2
720575940624317419,720575940626124743,2
720575940631576903,720575940614495138,2
720575940616312949,720575940626124743,2
720575940626455326,720575940625667365,2
720575940626878460,720575940617982800,2
720575940635779959,720575940631842956,2
720575940626878460,720575940633552820,2
720575940626455326,720575940625834900,2
720575940635779959,720575940630598395,2
720575940642733216,720575940624293048,2
720575940624317419,720575940618419776,2
720575940648330105,720575940639278325,2
720575940607287561,720575940627082261,2
720575940620922790,720575940620422494,2
720575940608071435,720575940626941446,2
720575940648330105,720575940643501472,2
720575940635779959,720575940632725459,2
720575940626555800,720575940605338290,2
720575940635779959,720575940633493660,2
720575940615682246,720575940618844353,2
720575940626878460,720575940634464869,2
720575940642733216,720575940627351751,2
720575940634953079,720575940621203376,2
720575940626878460,720575940634351200,2
720575940635779959,720575940639056061,2
720575940635779959,720575940639022243,2
720575940634953079,720575940620955149,2
720575940635779959,720575940637788494,2
720575940635779959,720575940636553646,2
720575940626455326,720575940614869387,2
720575940648330105,720575940645858948,2
720575940616312949,720575940625506704,2
720575940625931266,720575940638561102,2
720575940624317419,720575940615255090,2
720575940625931266,720575940639157968,2
720575940625931266,720575940639202532,2
720575940620922790,720575940623369668,2
720575940624317419,720575940615780353,2
720575940625931266,720575940641360091,2
720575940654661281,720575940605252041,2
720575940624317419,720575940616616075,2
720575940624317419,720575940616746123,2
720575940625931266,720575940659940225,2
720575940608071435,720575940618517440,2
720575940624317419,720575940617077405,2
720575940624317419,720575940617118016,2
720575940624317419,720575940617514726,2
720575940620922790,720575940623351443,2
720575940625931266,720575940636991856,2
720575940625931266,720575940636685894,2
720575940625931266,720575940631879193,2
720575940616312949,720575940624676414,2
720575940625931266,720575940632725459,2
720575940620922790,720575940621594723,2
720575940624317419,720575940614229159,2
720575940608186498,720575940628045318,2
720575940607287561,720575940623203012,2
720575940631576903,720575940621334980,2
720575940613338152,720575940621948810,2
720575940623979593,720575940626843773,2
720575940616312949,720575940611837809,2
720575940621085622,720575940617963480,2
720575940608071435,720575940636553646,2
720575940607287561,720575940638053865,2
720575940616312949,720575940612747158,2
720575940626135122,720575940632371737,2
720575940626135122,720575940632528671,2
720575940616312949,720575940609651554,2
720575940616312949,720575940613213151,2
720575940626135122,720575940634800759,2
720575940621085622,720575940620407628,2
720575940607287561,720575940638179699,2
720575940626135122,720575940636665262,2
720575940626135122,720575940630411535,2
720575940626135122,720575940625781541,2
720575940607287561,720575940637508698,2
720575940607287561,720575940624663427,2
720575940619823536,720575940634839487,2
720575940644747828,720575940630312785,2
720575940613338152,720575940625807108,2
720575940616312949,720575940610773714,2
720575940623979593,720575940610406776,2
720575940626135122,720575940628071409,2
720575940626135122,720575940628610811,2
720575940626135122,720575940628788496,2
720575940634640023,720575940628295242,2
720575940616312949,720575940611204323,2
