pre,post,weight
720575940624280328,720575940627644584,1
720575940624280328,720575940631758393,1
720575940624280328,720575940631576903,1
720575940624280328,720575940632344290,1
720575940624280328,720575940628836412,1
720575940624280328,720575940629564286,1
720575940624590316,720575940623979593,1
720575940624590316,720575940628743362,1
720575940624590316,720575940630794703,1
720575940624590316,720575940631844492,1
720575940624590316,720575940622944403,1
720575940624590316,720575940621082996,1
720575940624117245,720575940628708139,1
720575940624117245,720575940628743362,1
720575940624117245,720575940631443304,1
720575940624117245,720575940630650063,1
720575940624117245,720575940623979593,1
720575940624280328,720575940612623474,1
720575940624280328,720575940605113376,1
720575940624280328,720575940619676224,1
720575940624280328,720575940619917248,1
720575940624280328,720575940620497217,1
720575940624117245,720575940636309093,1
720575940624117245,720575940634475119,1
720575940624117245,720575940639684696,1
720575940630496374,720575940621085622,1
720575940630496374,720575940620341931,1
720575940630496374,720575940633541857,1
720575940630496374,720575940642603464,1
720575940630496374,720575940644747828,1
720575940630496374,720575940630076887,1
720575940630496374,720575940628836412,1
720575940630496374,720575940630536441,1
720575940630496374,720575940631576903,1
720575940630496374,720575940631758393,1
720575940629585602,720575940612643954,1
720575940629585602,720575940607287561,1
720575940629585602,720575940627390507,1
720575940629585602,720575940620922790,1
720575940629585602,720575940623979593,1
720575940629585602,720575940624317419,1
720575940627144069,720575940631745367,1
720575940624590316,720575940636461710,1
720575940624590316,720575940639077283,1
720575940624590316,720575940633515490,1
720575940624590316,720575940641509595,1
720575940624590316,720575940648330105,1
720575940629585602,720575940632107335,1
720575940629585602,720575940632344290,1
720575940630496374,720575940614677810,1
720575940630496374,720575940617242841,1
720575940630496374,720575940605280201,1
720575940618249797,720575940607287561,1
720575940618249797,720575940608071435,1
720575940617749538,720575940647165828,1
720575940617749538,720575940650745977,1
720575940618249797,720575940629564286,1
720575940618249797,720575940626878460,1
720575940618249797,720575940633541857,1
720575940618249797,720575940630650063,1
720575940618249797,720575940632107335,1
720575940618249797,720575940631745367,1
720575940618249797,720575940625926693,1
720575940618249797,720575940615682246,1
720575940618249797,720575940612857878,1
720575940624117245,720575940622495092,1
720575940617749538,720575940620341931,1
720575940617749538,720575940620423533,1
720575940617749538,720575940608442633,1
720575940617749538,720575940614629799,1
720575940617749538,720575940631198776,1
720575940617749538,720575940633515490,1
720575940617749538,720575940629579836,1
720575940617749538,720575940642733216,1
720575940617749538,720575940635789431,1
720575940617749538,720575940626071482,1
720575940623905719,720575940632344290,1
720575940623905719,720575940634953079,1
720575940623905719,720575940636659886,1
720575940623905719,720575940631198776,1
720575940623905719,720575940637390302,1
720575940624117245,720575940605221065,1
720575940624117245,720575940606909826,1
720575940623905719,720575940646582836,1
720575940623905719,720575940619402576,1
720575940623905719,720575940616312949,1
720575940623905719,720575940622701808,1
720575940623905719,720575940623979593,1
720575940623905719,720575940624317419,1
720575940624117245,720575940619506993,1
720575940624117245,720575940617145561,1
720575940624117245,720575940621082996,1
720575940624117245,720575940612857878,1
720575940622093436,720575940623082665,1
720575940623001480,720575940605280201,1
720575940622093436,720575940630691159,1
720575940622093436,720575940630996684,1
720575940622093436,720575940631745367,1
720575940622093436,720575940634640023,1
720575940622093436,720575940635356316,1
720575940619810389,720575940615750562,1
720575940618249797,720575940642733216,1
720575940622093436,720575940616643924,1
720575940622093436,720575940617691170,1
720575940622093436,720575940620488513,1
720575940622093436,720575940612623474,1
720575940623001480,720575940627194501,1
720575940623001480,720575940628609127,1
720575940623001480,720575940630318951,1
720575940623905719,720575940610181496,1
720575940623905719,720575940614293485,1
720575940623001480,720575940641509595,1
720575940623001480,720575940647165828,1
720575940623001480,720575940614629799,1
720575940623001480,720575940620497217,1
720575940623001480,720575940619402576,1
720575940623001480,720575940619917248,1
720575940623001480,720575940619301185,1
720575940623001480,720575940621462512,1
720575940623001480,720575940616312949,1
720575940612196850,720575940623082665,1
720575940612196850,720575940625926693,1
720575940612196850,720575940630996684,1
720575940612196850,720575940633515490,1
720575940611344078,720575940646852660,1
720575940614026193,720575940606196098,1
720575940612455338,720575940619301185,1
720575940612455338,720575940620938150,1
720575940612455338,720575940630996684,1
720575940612455338,720575940628743362,1
720575940630496374,720575940647165828,1
720575940611344078,720575940605113376,1
720575940617552340,720575940624661031,1
720575940617552340,720575940624742414,1
720575940617552340,720575940620390822,1
720575940617552340,720575940618910075,1
720575940617552340,720575940619322328,1
720575940617552340,720575940635779959,1
720575940617552340,720575940634652523,1
720575940617552340,720575940640747864,1
720575940617552340,720575940641509595,1
720575940617552340,720575940628609127,1
720575940617552340,720575940628743362,1
720575940617552340,720575940631017258,1
720575940617552340,720575940631198776,1
720575940617552340,720575940630794703,1
720575940615221811,720575940616312949,1
720575940614026193,720575940626878460,1
720575940615221811,720575940630318951,1
720575940615221811,720575940632107335,1
720575940615221811,720575940633142498,1
720575940615221811,720575940626135122,1
720575940615221811,720575940646288419,1
720575940615221811,720575940648330105,1
720575940610647416,720575940648330105,1
720575940637934308,720575940620341931,1
720575940637934308,720575940621085622,1
720575940637934308,720575940619245016,1
720575940637934308,720575940621462512,1
720575940637934308,720575940619823536,1
720575940637934308,720575940616643924,1
720575940637934308,720575940617145561,1
720575940637934308,720575940627110931,1
720575940636992368,720575940631844492,1
720575940636992368,720575940636659886,1
720575940637934308,720575940611918578,1
720575940638526278,720575940633142498,1
720575940637934308,720575940634640023,1
720575940638526278,720575940610430254,1
720575940637934308,720575940639684696,1
720575940634822751,720575940614293485,1
720575940634822751,720575940607287561,1
720575940634482783,720575940617691170,1
720575940636992368,720575940626135122,1
720575940636992368,720575940623398524,1
720575940636992368,720575940621900321,1
720575940636992368,720575940622338269,1
720575940636992368,720575940608071435,1
720575940647328900,720575940627741799,1
720575940647328900,720575940625931266,1
720575940647328900,720575940626135122,1
720575940647328900,720575940626455326,1
720575940647328900,720575940632107335,1
720575940647328900,720575940633142498,1
720575940647328900,720575940620922790,1
720575940647328900,720575940624406986,1
720575940647328900,720575940636461710,1
720575940647328900,720575940637390302,1
720575940647328900,720575940619245016,1
720575940647328900,720575940618910075,1
720575940643700640,720575940631745367,1
720575940643700640,720575940631758393,1
720575940643700640,720575940627644584,1
720575940643700640,720575940654661281,1
720575940647328900,720575940607511900,1
720575940643700640,720575940644747828,1
720575940610647416,720575940607511900,1
720575940610647416,720575940639077283,1
720575940608304220,720575940622944403,1
720575940608304220,720575940619245016,1
720575940608304220,720575940619676224,1
720575940608304220,720575940631844492,1
720575940608304220,720575940633541857,1
720575940608304220,720575940630777631,1
720575940608304220,720575940630446329,1
720575940643700640,720575940623398524,1
720575940639697827,720575940617691170,1
720575940639556467,720575940607287561,1
720575940638526278,720575940654661281,1
720575940639556467,720575940632107335,1
720575940639556467,720575940637390302,1
720575940639556467,720575940639077283,1
720575940639556467,720575940625931266,1
720575940643700640,720575940619245016,1
720575940643700640,720575940621216982,1
720575940639697827,720575940622701808,1
