supervoxel_id,root_id,pos_x,pos_y,pos_z,soma_x,soma_y,soma_z,nucleus_id,flow,super_class,cell_class,cell_sub_class,supertype,cell_type,hemibrain_type,ito_lee_hemilineage,hartenstein_hemilineage,top_nt,top_nt_conf,known_nt,known_nt_source,side,nerve,vfb_id,fbbt_id,status,dimorphism,matching_notes,fru_dsx,synonyms
82614692908176497,720575940617650722,174456.0,32408.0,4306.0,174456.0,32408.0,4306.0,7336762.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp4,MBp4,dopamine,0.6617011730747286,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000069,FBbt_00100248,,isomorphic,,,
81559848873355834,720575940624574922,159548.0,43586.0,3976.0,171624.0,33112.0,4479.0,7067271.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap1,KCa'b'-ap1,MBp4,MBp4,dopamine,0.5407407798326527,acetylcholine; acetylcholine,Barnstedt et al. 2016 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw000184,FBbt:00049836,,isomorphic,,,
81559848940227491,720575940636135543,159091.0,42943.0,4293.0,172040.0,32424.0,4390.0,7067387.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.7931421285757977,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000188,FBbt_00111061,,isomorphic,,,
81489480196052507,720575940622697196,158578.0,43132.0,4294.0,155736.0,30936.0,4136.0,6310845.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.7461013960911911,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000354,FBbt_00111061,,isomorphic,,,
81418011873536503,720575940638925877,157488.0,26504.0,4061.0,157488.0,26504.0,4061.0,6692568.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.8008299381827415,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000356,FBbt_00111061,,isomorphic,,,
81489480196062345,720575940612754582,158534.0,43228.0,4294.0,155392.0,31016.0,4436.0,6320026.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.7354844786183447,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000358,FBbt_00111061,,isomorphic,,,
81277549396990529,720575940622857447,155400.0,31248.0,4871.0,155400.0,31248.0,4871.0,6319874.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-m,MBp3,MBp3,dopamine,0.5895923107327549,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000359,FBbt_00100248,,isomorphic,,,
81559299251908184,720575940633886765,159136.0,35344.0,5092.0,159136.0,35344.0,5092.0,6748486.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-c,MBp3,MBp3,dopamine,0.5698757155760346,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000372,FBbt_00100248,,isomorphic,,,
81700242898706798,720575940608383243,161408.0,38440.0,5081.0,161408.0,38440.0,5081.0,6748989.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.7242839267322491,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000385,FBbt_00111061,,isomorphic,,,
81348467897376167,720575940615764422,155650.0,39330.0,5133.0,161360.0,39352.0,5096.0,6748977.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.6468901081341628,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000386,FBbt_00111061,,isomorphic,,,
81348811360441597,720575940620607982,156413.0,43848.0,4102.0,163440.0,41296.0,5085.0,6749642.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.7655118600319671,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000387,FBbt_00111061,,isomorphic,,,
81348536616826755,720575940612766102,156511.0,39652.0,5132.0,162632.0,39704.0,5156.0,6749401.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-m,KCa'b'-m,MBp2,MBp2,dopamine,0.4710519570905468,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000388,FBbt:00100253,,isomorphic,,,
81630217617521695,720575940626953732,160352.0,43561.0,3977.0,162096.0,32536.0,4836.0,6710201.0,intrinsic,central,Kenyon_Cell,KCg,19102.0,KCg-d,KCg-d,MBp4,MBp4,dopamine,0.6384737521033234,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000389,FBbt_00110932,,isomorphic,,,
81418493044082610,720575940646263331,157224.0,33888.0,5090.0,157224.0,33888.0,5090.0,6748289.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.7232342527190728,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000393,FBbt_00111061,,isomorphic,,,
81348605402997971,720575940620520513,155896.0,41336.0,5314.0,155896.0,41336.0,5314.0,6376537.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-m,KCa'b'-m,MBp2,MBp2,dopamine,0.6156525486797964,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000394,FBbt:00100253,,isomorphic,,,
81066924267626716,720575940608655918,152216.0,38224.0,5156.0,152216.0,38224.0,5156.0,6352685.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-m,KCa'b'-m,MBp2,MBp2,dopamine,0.5271976804144607,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000440,FBbt:00100253,,isomorphic,,,
81348673921226953,720575940625560189,156567.0,42295.0,3897.0,150584.0,34920.0,5082.0,6352320.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp1,MBp1,dopamine,0.5998544866158163,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000444,FBbt_00100248,,isomorphic,,,
81559986312282746,720575940621073840,158797.0,44705.0,3976.0,152824.0,32712.0,4055.0,6309678.0,intrinsic,central,Kenyon_Cell,KCg,19102.0,KCg-d,KCg-d,MBp1,MBp1,dopamine,0.6283311212673256,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000449,FBbt_00110932,,isomorphic,,,
80855474303489147,720575940626075079,148744.0,32600.0,4134.0,148744.0,32600.0,4134.0,6308023.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7746637761951704,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000454,FBbt_00111061,,isomorphic,,,
81419180104611195,720575940631434722,156635.0,44013.0,4102.0,150656.0,40560.0,5233.0,6353922.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.8058691018498537,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000467,FBbt_00111061,,isomorphic,,,
81348605402908464,720575940633226603,155992.0,40624.0,5249.0,155992.0,40624.0,5249.0,6358294.0,intrinsic,central,Kenyon_Cell,,11862.0,KCab-p,KCab-p,MBp2,MBp2,dopamine,0.6523285487762808,acetylcholine; acetylcholine,Barnstedt et al. 2016 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw000473,FBbt_00110931,,isomorphic,,,
81278305177074603,720575940628217643,155420.0,41858.0,3896.0,147040.0,30680.0,4040.0,5631699.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7496126829380658,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000475,FBbt_00111061,,isomorphic,,,
80714324431418685,720575940614282238,147368.0,27024.0,3808.0,147368.0,27024.0,3808.0,5631800.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7933428187075242,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000476,FBbt_00111061,,isomorphic,,,
81278373896870779,720575940621892122,155442.0,42724.0,4103.0,147048.0,25136.0,3755.0,5631691.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.6929877668908696,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000478,FBbt_00111061,,isomorphic,,,
80925293225121659,720575940618326292,150424.0,24416.0,3879.0,150424.0,24416.0,3879.0,6279449.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap1,KCa'b'-ap1,MBp1,MBp1,dopamine,0.5799639731984237,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000481,FBbt:00049836,,isomorphic,,,
81278305177070025,720575940631827527,155317.0,41843.0,3897.0,150376.0,28144.0,4058.0,6308620.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.80625716074931,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000482,FBbt_00111061,,isomorphic,,,
81278373896538781,720575940626277382,155566.0,42927.0,3896.0,147448.0,33040.0,4366.0,5642437.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-m,MBp1,MBp1,dopamine,0.6315276615859307,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000484,FBbt_00100248,,isomorphic,,,
81206768202095474,720575940606680706,154304.0,24720.0,4098.0,154304.0,24720.0,4098.0,6283284.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap1,KCa'b'-ap1,MBp3,MBp3,dopamine,0.534302003757625,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000485,FBbt:00049836,,isomorphic,,,
81278373896557596,720575940608772821,155342.0,42725.0,3897.0,148496.0,32936.0,4678.0,6312323.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-m,MBp1,MBp1,dopamine,0.6604131543717651,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000487,FBbt_00100248,,isomorphic,,,
81347574476419062,720575940626550504,155928.0,26120.0,4141.0,155928.0,26120.0,4141.0,6320988.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap2,KCa'b'-ap2,MBp3,MBp3,dopamine,0.517781890593037,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000491,FBbt:00049837,,isomorphic,,,
81347849354480796,720575940625476964,156000.0,29336.0,4251.0,156000.0,29336.0,4251.0,6321078.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap2,KCa'b'-ap2,MBp3,MBp3,dopamine,0.4895496650871273,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000492,FBbt:00049837,,isomorphic,,,
81066168152701890,720575940617650481,151936.0,26288.0,4054.0,151936.0,26288.0,4054.0,6309362.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-m,KCa'b'-m,MBp3,MBp3,dopamine,0.554527080623939,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000493,FBbt:00100253,,isomorphic,,,
81066580603547675,720575940637222470,151624.0,33152.0,4950.0,151624.0,33152.0,4950.0,6316628.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-m,KCa'b'-m,MBp3,MBp3,dopamine,0.4816443513043537,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000494,FBbt:00100253,,isomorphic,,,
82333217931794476,720575940608393739,170776.0,33040.0,4512.0,170776.0,33040.0,4512.0,7067026.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.7744115167794873,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000561,FBbt_00111061,,isomorphic,,,
81911417850731509,720575940626792209,164304.0,38544.0,5088.0,164304.0,38544.0,5088.0,7074024.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.757443376818359,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000562,FBbt_00111061,,isomorphic,,,
81911349131243841,720575940608768213,163784.0,37912.0,5091.0,163784.0,37912.0,5091.0,6749665.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.772915962158828,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000563,FBbt_00111061,,isomorphic,,,
81630217684411210,720575940620682662,159777.0,43281.0,4293.0,169936.0,32520.0,4666.0,7066718.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.7715050524326554,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000564,FBbt_00111061,,isomorphic,,,
82333217931676641,720575940616208965,170728.0,32512.0,4438.0,170728.0,32512.0,4438.0,7066938.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp4,MBp4,dopamine,0.582366318231263,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000567,FBbt_00100248,,isomorphic,,,
81981374277587806,720575940637707069,165568.0,32440.0,4748.0,165568.0,32440.0,4748.0,7062614.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-m,MBp4,MBp4,dopamine,0.5432341961754692,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000571,FBbt_00100248,,isomorphic,,,
81207730409043447,720575940610784179,154380.0,39011.0,5132.0,164176.0,40648.0,5121.0,6749807.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap1,KCa'b'-ap1,MBp2,MBp2,dopamine,0.6065260826535332,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000625,FBbt:00049836,,isomorphic,,,
81278099153207539,720575940636045175,155173.0,38987.0,5132.0,162168.0,42112.0,5086.0,6825540.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap1,KCa'b'-ap1,MBp2,MBp2,dopamine,0.5846283027569522,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000678,FBbt:00049836,,isomorphic,,,
81278099153178581,720575940637316029,154887.0,39067.0,5132.0,162376.0,40512.0,5182.0,6806191.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap2,KCa'b'-ap2,MBp2,MBp2,dopamine,0.5475415111055607,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000679,FBbt:00049837,,isomorphic,,,
81348673921219488,720575940605362610,155594.0,42140.0,3897.0,147840.0,30248.0,4273.0,5642969.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-m,MBp1,MBp1,dopamine,0.5949426477549129,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000680,FBbt_00100248,,isomorphic,,,
81348673921244475,720575940631880217,155945.0,42041.0,3896.0,147880.0,27632.0,4177.0,5642983.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-m,MBp1,MBp1,dopamine,0.6006241733943953,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000681,FBbt_00100248,,isomorphic,,,
81278099153172382,720575940621413926,155061.0,39305.0,5133.0,159768.0,40680.0,5205.0,6783197.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap2,KCa'b'-ap2,MBp2,MBp2,dopamine,0.5017598425350548,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000682,FBbt:00049837,,isomorphic,,,
81278373896861741,720575940620273023,155537.0,43024.0,4102.0,144528.0,27232.0,4135.0,5630795.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7908962000144121,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000683,FBbt_00111061,,isomorphic,,,
80432712015552603,720575940622930957,142920.0,24264.0,3658.0,142920.0,24264.0,3658.0,5589749.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7855485013363079,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000686,FBbt_00111061,,isomorphic,,,
80643818248299537,720575940627568646,145608.0,24576.0,3806.0,145608.0,24576.0,3806.0,5592201.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7584310479252662,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000688,FBbt_00111061,,isomorphic,,,
80784693175384977,720575940636551086,147672.0,26688.0,3648.0,147672.0,26688.0,3648.0,5631896.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7814340156812479,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000689,FBbt_00111061,,isomorphic,,,
81278373896551566,720575940642948887,155425.0,42716.0,3896.0,147648.0,32528.0,4454.0,5642585.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-m,MBp1,MBp1,dopamine,0.5287170234712248,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000708,FBbt_00100248,,isomorphic,,,
81278374097730879,720575940613727399,155464.0,42768.0,5308.0,155464.0,42768.0,5308.0,6376339.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap2,KCa'b'-ap2,MBp2,MBp2,dopamine,0.5668321252607893,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw000710,FBbt:00049837,,isomorphic,,,
81559848940241460,720575940624537836,158741.0,43474.0,4293.0,163800.0,40584.0,5037.0,6749677.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.7538430481999157,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000712,FBbt_00111061,,isomorphic,,,
80503080759816914,720575940639515965,143328.0,24880.0,3703.0,143328.0,24880.0,3703.0,5590483.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.8325794801213208,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000722,FBbt_00111061,,isomorphic,,,
81278305177070746,720575940621023297,155242.0,41606.0,3896.0,147888.0,23616.0,3676.0,5593692.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7877736369477382,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw000723,FBbt_00111061,,isomorphic,,,
81489342891167450,720575940633908124,158040.0,41224.0,5187.0,158040.0,41224.0,5187.0,6759405.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-m,MBp2,MBp2,dopamine,0.5615329826063455,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw001264,FBbt_00100248,,isomorphic,,,
81419180104637718,720575940622891277,156903.0,44255.0,4102.0,158304.0,39808.0,5158.0,6748454.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.7416237224724148,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw001270,FBbt_00111061,,isomorphic,,,
81278442817393755,720575940642022088,155320.0,44304.0,5417.0,155320.0,44304.0,5417.0,6376260.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap1,KCa'b'-ap1,MBp2,MBp2,dopamine,0.6193299807267088,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw001276,FBbt:00049836,,isomorphic,,,
81911692728527303,720575940602605536,164256.0,42728.0,5027.0,164256.0,42728.0,5027.0,6825979.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-m,MBp2,MBp2,dopamine,0.6098517730583888,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw001277,FBbt_00100248,,isomorphic,,,
82122111765869333,720575940620422494,167504.0,32432.0,4697.0,167504.0,32432.0,4697.0,7064399.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap1,KCa'b'-ap1,MBp4,MBp4,dopamine,0.4928035690014125,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw001283,FBbt:00049836,,isomorphic,,,
81910799308079774,720575940633004383,164248.0,29848.0,4384.0,164248.0,29848.0,4384.0,6716587.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp4,MBp4,dopamine,0.6118976236779574,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw001296,FBbt_00100248,,isomorphic,,,
81348673921241360,720575940616345403,156543.0,42510.0,3897.0,148848.0,32440.0,4754.0,6312690.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp1,MBp1,dopamine,0.6279695848473414,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw001426,FBbt_00100248,,isomorphic,,,
81347574409899356,720575940617436305,155792.0,25416.0,4079.0,155792.0,25416.0,4079.0,6310812.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.7187905986319179,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw001429,FBbt_00111061,,isomorphic,,,
81347643196061219,720575940627245701,155848.0,26408.0,4276.0,155848.0,26408.0,4276.0,6320836.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-m,KCa'b'-m,MBp3,MBp3,dopamine,0.5148693609010798,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw001430,FBbt:00100253,,isomorphic,,,
80996761615429534,720575940652837793,151296.0,41264.0,5131.0,151296.0,41264.0,5131.0,6352585.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.797832657539521,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw001451,FBbt_00111061,,isomorphic,,,
